Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXCAST_ACTIVE	Tox21_TR_LUC_GH3_Antagonist	7	50	0.00526010661554033	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-95-8, 79-94-7	9	450	1723	2.97802469135802	1	1	0.00526010661554033
TOXCAST_ACTIVE	ACEA_T47D_80hr_Negative	7	50	0.00552037278425472	80-05-7, 77-40-7, 41481-66-7, 94-18-8, 1478-61-1, 79-95-8, 79-94-7	9	454	1723	2.95178658835047	1	1	0.00552037278425472
TOXCAST_ACTIVE	NVS_GPCR_hDRD1	4	28.5714285714286	0.00657937026344315	80-05-7, 77-40-7, 41481-66-7, 1478-61-1	9	91	1723	8.41514041514041	1	1	0.00657937026344315
DRUGBANK_TARGETS	ESRRG	2	14.2857142857143	0.00664110562376983	80-05-7, 843-55-0	3	13	3909	200.461538461538	1	1	0.00664110562376983
TOXCAST_ACTIVE	NVS_TR_hDAT	5	35.7142857142857	0.00715469655119331	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6	9	191	1723	5.01163467132054	1	1	0.00715469655119331
CTD_CHEM2GENE_25	AR	3	21.4285714285714	0.00749126611144245	80-09-1, 79-95-8, 79-94-7	6	190	6732	17.7157894736842	1	1	0.00749126611144245
TOXINS_TARGETS	BE0000132	3	21.4285714285714	0.00762295123137935	57-63-6, 79-95-8, 79-94-7	4	181	3520	14.585635359116	1	1	0.00762295123137935
TOXCAST_ACTIVE	Tox21_FXR_BLA_antagonist_ratio	6	42.8571428571429	0.00766751016334673	41481-66-7, 94-18-8, 1478-61-1, 57-63-6, 79-95-8, 79-94-7	9	323	1723	3.5562435500516	1	1	0.00766751016334673
CTD_CHEMICALS_DISEASES	Vitamin A Deficiency	3	21.4285714285714	0.00813237727065249	80-09-1, 79-95-8, 79-94-7	6	251	8530	16.99203187251	1	1	0.00813237727065249
CTD_CHEMICALS_DISEASES	Microsatellite Instability	3	21.4285714285714	0.00819548559484144	80-05-7, 57-63-6, 79-95-8	6	252	8530	16.9246031746032	1	1	0.00819548559484144
TOXCAST_ACTIVE	BSK_CASM3C_Proliferation_down	6	42.8571428571429	0.00832591748702239	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	329	1723	3.49138804457953	1	1	0.00832591748702239
MULTICASE_TOX_PREDICTION	RCA fetal weight decrease, rodent	6	42.8571428571429	0.0083720154632391	80-05-7, 5613-46-7, 57-63-6, 79-95-8, 79-94-7, 79-97-0	13	937	8032	3.95632542484197	1	1	0.0083720154632391
PHARMACTIONLIST	Estrogens	2	14.2857142857143	0.00845588235294117	80-05-7, 57-63-6	2	23	2720	118.260869565217	1	1	0.00845588235294117
TOXCAST_ACTIVE	ATG_GLI_CIS_up	4	28.5714285714286	0.00858200398212012	94-18-8, 57-63-6, 79-95-8, 79-94-7	9	100	1723	7.65777777777778	1	1	0.00858200398212012
MULTICASE_TOX_PREDICTION	Human plasma protein binding, %bound	11	78.5714285714286	0.00872946943820799	80-09-1, 80-05-7, 77-40-7, 5613-46-7, 41481-66-7, 1478-61-1, 57-63-6, 79-95-8, 79-94-7, 843-55-0, 79-97-0	13	3622	8032	1.87639638108992	1	1	0.00872946943820799
CTD_CHEM2DISEASE	Feminization	2	14.2857142857143	0.00915912552977851	80-05-7, 57-63-6	6	10	5441	181.366666666667	1	1	0.00915912552977851
TOXCAST_ACTIVE	ATG_SREBP_CIS_up	6	42.8571428571429	0.00926789823914085	80-05-7, 77-40-7, 41481-66-7, 94-18-8, 57-63-6, 79-94-7	9	337	1723	3.40850642927794	1	1	0.00926789823914085
TOXCAST_ACTIVE	NVS_ADME_hCYP2B6	4	28.5714285714286	0.0093229438183127	80-05-7, 77-40-7, 41481-66-7, 1478-61-1	9	103	1723	7.43473570658037	1	1	0.0093229438183127
CTD_PATHWAY	KEGG:03020|RNA polymerase	2	14.2857142857143	0.010100933826662	80-05-7, 57-63-6	4	13	3849	148.038461538462	1	1	0.010100933826662
TOXCAST_ACTIVE	NVS_GPCR_h5HT7	4	28.5714285714286	0.0103695071073995	80-05-7, 77-40-7, 41481-66-7, 1478-61-1	9	107	1723	7.15680166147456	1	1	0.0103695071073995
TOXCAST_ACTIVE	OT_AR_ARSRC1_0960	5	35.7142857142857	0.0104405696278758	80-05-7, 1478-61-1, 57-63-6, 79-95-8, 79-94-7	9	212	1723	4.51519916142558	1	1	0.0104405696278758
TOXCAST_ACTIVE	ATG_PPARg_TRANS_up	7	50	0.0106827732364402	80-09-1, 80-05-7, 77-40-7, 41481-66-7, 94-18-8, 79-95-8, 79-94-7	9	513	1723	2.61230236084037	1	1	0.0106827732364402
TOXCAST_ACTIVE	BSK_BE3C_MMP1_down	4	28.5714285714286	0.010918269552211	41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	109	1723	7.02548419979613	1	1	0.010918269552211
CTD_CHEM2DISEASE	Prostatic Diseases	2	14.2857142857143	0.0109828705562412	80-05-7, 57-63-6	6	12	5441	151.138888888889	1	1	0.0109828705562412
TOXCAST_ACTIVE	ATG_CMV_CIS_up	6	42.8571428571429	0.0111028929248044	80-05-7, 41481-66-7, 1478-61-1, 57-63-6, 79-95-8, 79-94-7	9	351	1723	3.27255460588794	1	1	0.0111028929248044
TOXCAST_ACTIVE	NVS_MP_rPBR	5	35.7142857142857	0.0117319369789072	80-09-1, 80-05-7, 94-18-8, 1478-61-1, 57-63-6	9	219	1723	4.37087772704211	1	1	0.0117319369789072
TOXCAST_ACTIVE	BSK_3C_IL8_down	5	35.7142857142857	0.0123171851222254	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	222	1723	4.31181181181181	1	1	0.0123171851222254
MECH_LEVEL_2	estrogen receptor agonist	2	14.2857142857143	0.0123734533183352	80-05-7, 57-63-6	2	11	889	80.8181818181818	1	1	0.0123734533183352
TOXCAST_ACTIVE	BSK_4H_uPAR_down	5	35.7142857142857	0.0125165910705418	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	223	1723	4.29247633283508	1	1	0.0125165910705418
TOXCAST_ACTIVE	APR_HepG2_OxidativeStress_24h_up	5	35.7142857142857	0.0129219545500414	80-05-7, 77-40-7, 41481-66-7, 57-63-6, 79-94-7	9	225	1723	4.25432098765432	1	1	0.0129219545500414
MECH_LEVEL_3	estrogen receptor	2	14.2857142857143	0.013129102844639	80-05-7, 57-63-6	2	12	914	76.1666666666667	1	1	0.013129102844639
CTD_PATHWAY	KEGG:03060|Protein export	2	14.2857142857143	0.0131951720974233	80-05-7, 57-63-6	4	17	3849	113.205882352941	1	1	0.0131951720974233
TOXCAST_ACTIVE	ATG_Sox_CIS_up	4	28.5714285714286	0.0136023298803187	94-18-8, 57-63-6, 79-95-8, 79-94-7	9	118	1723	6.48964218455744	1	1	0.0136023298803187
CTD_PATHWAY	KEGG:04130|SNARE interactions in vesicular transport	2	14.2857142857143	0.0139677228499566	80-05-7, 57-63-6	4	18	3849	106.916666666667	1	1	0.0139677228499566
TOXCAST_ACTIVE	ATG_PPRE_CIS_up	6	42.8571428571429	0.0143383876137681	80-09-1, 80-05-7, 41481-66-7, 94-18-8, 1478-61-1, 79-94-7	9	372	1723	3.08781362007168	1	1	0.0143383876137681
TOXCAST_ACTIVE	APR_HepG2_OxidativeStress_72h_up	5	35.7142857142857	0.0146323714257043	80-05-7, 77-40-7, 41481-66-7, 57-63-6, 79-94-7	9	233	1723	4.10824988078207	1	1	0.0146323714257043
CTD_PATHWAY	KEGG:00510|N-Glycan biosynthesis	2	14.2857142857143	0.0147398702870357	80-05-7, 57-63-6	4	19	3849	101.289473684211	1	1	0.0147398702870357
LEADSCOPE_TOXICITY	Reproductive Toxicity- C3H10T1-2	10	71.4285714285714	0.0153951636167527	80-05-7, 77-40-7, 5613-46-7, 1478-61-1, 620-92-8, 57-63-6, 79-95-8, 79-94-7, 843-55-0, 79-97-0	13	2909	7444	1.96842689795595	1	1	0.0153951636167527
CTD_PATHWAY	KEGG:00970|Aminoacyl-tRNA biosynthesis	2	14.2857142857143	0.0155116145139649	80-05-7, 57-63-6	4	20	3849	96.225	1	1	0.0155116145139649
CTD_CHEMICALS_DISEASES	Meningioma	3	21.4285714285714	0.0158017087896814	57-63-6, 79-95-8, 79-94-7	6	354	8530	12.0480225988701	1	1	0.0158017087896814
CTD_CHEMICALS_DISEASES	Weight Gain	4	28.5714285714286	0.0160943501390182	80-09-1, 94-18-8, 57-63-6, 79-94-7	6	1068	8530	5.32459425717853	1	1	0.0160943501390182
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, weak sensitizers (EC3 < 100%)	12	85.7142857142857	0.0161100236464442	80-09-1, 80-05-7, 77-40-7, 5613-46-7, 41481-66-7, 1478-61-1, 620-92-8, 57-63-6, 79-95-8, 79-94-7, 843-55-0, 79-97-0	13	4397	8032	1.68618463637795	1	1	0.0161100236464442
TOXCAST_ACTIVE	BSK_3C_MCP1_down	5	35.7142857142857	0.0162489510257317	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	240	1723	3.98842592592593	1	1	0.0162489510257317
CTD_PATHWAY	KEGG:03022|Basal transcription factors	2	14.2857142857143	0.0162829556360485	80-05-7, 57-63-6	4	21	3849	91.6428571428571	1	1	0.0162829556360485
CTD_CHEM2DISEASE	Urogenital Abnormalities	2	14.2857142857143	0.0164379989772025	80-05-7, 57-63-6	6	18	5441	100.759259259259	1	1	0.0164379989772025
HTS_ACTIVE	cytotoxicity_H2AX/activation	7	50	0.0164601341930279	5613-46-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7, 843-55-0, 79-97-0	13	808	4173	2.78094059405941	1	1	0.0164601341930279
TOXCAST_ACTIVE	BSK_4H_SRB_down	5	35.7142857142857	0.0167319334403304	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	242	1723	3.955463728191	1	1	0.0167319334403304
TOXCAST_ACTIVE	BSK_LPS_PGE2_down	5	35.7142857142857	0.0169769932792533	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	243	1723	3.93918609967993	1	1	0.0169769932792533
TOXCAST_ACTIVE	NVS_TR_rVMAT2	3	21.4285714285714	0.0176283316483529	80-05-7, 77-40-7, 1478-61-1	9	46	1723	12.4855072463768	1	1	0.0176283316483529
CTD_CHEM2DISEASE	Uterine Diseases	2	14.2857142857143	0.0182510161206491	80-05-7, 94-18-8	6	20	5441	90.6833333333333	1	1	0.0182510161206491
CTD_CHEMICALS_DISEASES	VACTERL Association With Hydrocephalus	2	14.2857142857143	0.0186214529850797	79-95-8, 79-94-7	6	32	8530	88.8541666666667	1	1	0.0186214529850797
TOXCAST_ACTIVE	BSK_LPS_SRB_down	5	35.7142857142857	0.0190244491744003	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	251	1723	3.81363435148296	1	1	0.0190244491744003
TOXCAST_ACTIVE	BSK_SAg_MCP1_down	5	35.7142857142857	0.0195608365799525	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	253	1723	3.78348704435661	1	1	0.0195608365799525
TOXCAST_ACTIVE	BSK_4H_MCP1_down	5	35.7142857142857	0.0195608365799525	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	253	1723	3.78348704435661	1	1	0.0195608365799525
TOXINS_TARGETS	BE0000956	3	21.4285714285714	0.0195782998757908	57-63-6, 79-95-8, 79-94-7	4	293	3520	9.01023890784983	1	1	0.0195782998757908
TOXCAST_ACTIVE	BSK_4H_VCAM1_down	5	35.7142857142857	0.0201071889746802	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	255	1723	3.75381263616558	1	1	0.0201071889746802
MULTICASE_TOX_PREDICTION	NTCP substrates	6	42.8571428571429	0.0201459764908989	5613-46-7, 41481-66-7, 57-63-6, 79-95-8, 79-94-7, 79-97-0	13	1156	8032	3.20681394729838	1	1	0.0201459764908989
TOXCAST_ACTIVE	BSK_3C_Proliferation_down	6	42.8571428571429	0.0203020452650776	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	403	1723	2.85028949545079	1	1	0.0203020452650776
CTD_CHEMICALS_DISEASES	Fatigue	2	14.2857142857143	0.0209294918830719	80-09-1, 80-05-7	6	36	8530	78.9814814814815	1	1	0.0209294918830719
TOXCAST_ACTIVE	BSK_3C_uPAR_down	5	35.7142857142857	0.0218067941024626	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	261	1723	3.66751809280545	1	1	0.0218067941024626
TOXCAST_ACTIVE	ATG_BRE_CIS_up	5	35.7142857142857	0.0223937598907412	80-05-7, 41481-66-7, 94-18-8, 1478-61-1, 57-63-6	9	263	1723	3.63962822137727	1	1	0.0223937598907412
LEADSCOPE_TOXICITY	Neurotoxicityy-pup behavior rodent	7	50	0.0226351405204548	80-05-7, 77-40-7, 94-18-8, 1478-61-1, 620-92-8, 57-63-6, 79-94-7	13	1539	7444	2.60448842904983	1	1	0.0226351405204548
TOXCAST_ACTIVE	BSK_SAg_Proliferation_down	6	42.8571428571429	0.0230302307102698	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	415	1723	2.76787148594377	1	1	0.0230302307102698
TOXCAST_ACTIVE	NVS_GPCR_gLTB4	3	21.4285714285714	0.0230887672872089	80-05-7, 77-40-7, 1478-61-1	9	53	1723	10.8364779874214	1	1	0.0230887672872089
HTS_ACTIVE	activation_Nrf2	8	57.1428571428571	0.0232719903218125	80-05-7, 77-40-7, 1478-61-1, 620-92-8, 79-95-8, 79-94-7, 843-55-0, 79-97-0	13	1141	4173	2.25065731814198	1	1	0.0232719903218125
TOXCAST_ACTIVE	NVS_GPCR_hAdrb1	3	21.4285714285714	0.0239206844415036	80-05-7, 41481-66-7, 1478-61-1	9	54	1723	10.6358024691358	1	1	0.0239206844415036
TOXCAST_ACTIVE	BSK_hDFCGF_VCAM1_down	5	35.7142857142857	0.0242169653696373	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	269	1723	3.55844692275919	1	1	0.0242169653696373
TOXCAST_ACTIVE	BSK_hDFCGF_IP10_down	5	35.7142857142857	0.0242169653696373	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	269	1723	3.55844692275919	1	1	0.0242169653696373
CTD_CHEMICALS_DISEASES	Scleroatonic muscular dystrophy	2	14.2857142857143	0.0243834061307971	57-63-6, 79-95-8	6	42	8530	67.6984126984127	1	1	0.0243834061307971
TOXCAST_ACTIVE	BSK_SAg_IL8_down	5	35.7142857142857	0.0245300124483628	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	270	1723	3.54526748971193	1	1	0.0245300124483628
TOXCAST_ACTIVE	BSK_SAg_CD69_down	5	35.7142857142857	0.0245300124483628	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	270	1723	3.54526748971193	1	1	0.0245300124483628
TOXCAST_ACTIVE	NVS_IC_rCaBTZCHL	3	21.4285714285714	0.0247652510025441	80-05-7, 41481-66-7, 57-63-6	9	55	1723	10.4424242424242	1	1	0.0247652510025441
CTD_CHEMICALS_DISEASES	Uveal melanoma	2	14.2857142857143	0.0249581095908991	80-05-7, 57-63-6	6	43	8530	66.1240310077519	1	1	0.0249581095908991
TOXCAST_ACTIVE	ATG_CRE_CIS_up	5	35.7142857142857	0.0261351066692007	80-05-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	275	1723	3.48080808080808	1	1	0.0261351066692007
CTD_PATHWAY	KEGG:00565|Ether lipid metabolism	2	14.2857142857143	0.0262737555956392	80-05-7, 57-63-6	4	34	3849	56.6029411764706	1	1	0.0262737555956392
TOXCAST_ACTIVE	APR_HepG2_CellLoss_72h_dn	6	42.8571428571429	0.0267975408151821	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	430	1723	2.67131782945736	1	1	0.0267975408151821
CTD_PATHWAY	KEGG:00600|Sphingolipid metabolism	2	14.2857142857143	0.0270394643068353	80-05-7, 57-63-6	4	35	3849	54.9857142857143	1	1	0.0270394643068353
TOXCAST_ACTIVE	BSK_BE3C_TGFb1_down	4	28.5714285714286	0.0270651340418963	41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	152	1723	5.03801169590643	1	1	0.0270651340418963
TOXCAST_ACTIVE	ATG_FXR_TRANS_up	3	21.4285714285714	0.0273738140092953	80-05-7, 94-18-8, 79-95-8	9	58	1723	9.90229885057471	1	1	0.0273738140092953
TOXCAST_ACTIVE	BSK_hDFCGF_Proliferation_down	6	42.8571428571429	0.0276004829615488	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	433	1723	2.65280985373364	1	1	0.0276004829615488
TOXCAST_ACTIVE	BSK_LPS_MCSF_down	5	35.7142857142857	0.0278073997857586	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	280	1723	3.41865079365079	1	1	0.0278073997857586
HTS_ACTIVE	cytotoxicity_AR/antagonism/partial	7	50	0.0279881895463033	77-40-7, 5613-46-7, 1478-61-1, 57-63-6, 79-95-8, 79-94-7, 843-55-0	13	903	4173	2.48837209302326	1	1	0.0279881895463033
CTD_PATHWAY	KEGG:03008|Ribosome biogenesis in eukaryotes	2	14.2857142857143	0.0285696772586882	80-05-7, 57-63-6	4	37	3849	52.0135135135135	1	1	0.0285696772586882
TOXCAST_ACTIVE	APR_HepG2_CellLoss_24h_dn	5	35.7142857142857	0.0299042805761837	80-05-7, 77-40-7, 41481-66-7, 57-63-6, 79-94-7	9	286	1723	3.34693084693085	1	1	0.0299042805761837
CTD_PATHWAY	KEGG:03440|Homologous recombination	2	14.2857142857143	0.030861987089684	80-05-7, 57-63-6	4	40	3849	48.1125	1	1	0.030861987089684
CTD_PATHWAY	KEGG:03015|mRNA surveillance pathway	2	14.2857142857143	0.030861987089684	80-05-7, 57-63-6	4	40	3849	48.1125	1	1	0.030861987089684
CTD_CHEM2DISEASE	Uterine Neoplasms	2	14.2857142857143	0.0308674140846123	80-05-7, 57-63-6	6	34	5441	53.343137254902	1	1	0.0308674140846123
CTD_CHEM2DISEASE	Nervous System Malformations	2	14.2857142857143	0.0308674140846123	80-05-7, 79-94-7	6	34	5441	53.343137254902	1	1	0.0308674140846123
TOXCAST_ACTIVE	NVS_NR_hFXR_Antagonist	3	21.4285714285714	0.0310227626681296	80-05-7, 41481-66-7, 1478-61-1	9	62	1723	9.26344086021505	1	1	0.0310227626681296
LEADSCOPE_TOXICITY	Developmental Toxicity-pre impl. loss rat	5	35.7142857142857	0.0317326705577088	80-05-7, 77-40-7, 1478-61-1, 620-92-8, 57-63-6	13	795	7444	3.60135462022255	1	1	0.0317326705577088
CTD_CHEM2DISEASE	Infertility, Female	2	14.2857142857143	0.03176359735252	80-05-7, 57-63-6	6	35	5441	51.8190476190476	1	1	0.03176359735252
TOXCAST_ACTIVE	NVS_GPCR_hAdoRA2a	3	21.4285714285714	0.0319648370609768	41481-66-7, 1478-61-1, 57-63-6	9	63	1723	9.11640211640212	1	1	0.0319648370609768
CTD_PATHWAY	KEGG:04710|Circadian rhythm - mammal	2	14.2857142857143	0.0323881884743756	80-05-7, 57-63-6	4	42	3849	45.8214285714286	1	1	0.0323881884743756
CTD_PATHWAY	KEGG:00520|Amino sugar and nucleotide sugar metabolism	2	14.2857142857143	0.0331506879318426	80-05-7, 57-63-6	4	43	3849	44.7558139534884	1	1	0.0331506879318426
CTD_PATHWAY	KEGG:04141|Protein processing in endoplasmic reticulum	3	21.4285714285714	0.0336715461474842	80-05-7, 57-63-6, 79-94-7	4	424	3849	6.80837264150943	1	1	0.0336715461474842
LEADSCOPE_TOXICITY	Reproductive Toxicity-SHE	2	14.2857142857143	0.0346304823118911	41481-66-7, 94-18-8	13	3010	7444	0.380475338614874	1	1	0.0346304823118911
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	2	14.2857142857143	0.0346305000667286	80-09-1, 41481-66-7	13	3012	7444	0.380222698947799	1	1	0.0346305000667286
CTD_PATHWAY	KEGG:00360|Phenylalanine metabolism	2	14.2857142857143	0.0346744849035405	80-05-7, 57-63-6	4	45	3849	42.7666666666667	1	1	0.0346744849035405
CTD_CHEMICALS_DISEASES	Myoclonic Epilepsies, Progressive	2	14.2857142857143	0.0346867044497583	80-05-7, 57-63-6	6	60	8530	47.3888888888889	1	1	0.0346867044497583
TOXCAST_ACTIVE	BSK_CASM3C_MCSF_down	4	28.5714285714286	0.0347437396530369	77-40-7, 41481-66-7, 57-63-6, 79-94-7	9	167	1723	4.58549567531603	1	1	0.0347437396530369
CTD_PATHWAY	KEGG:00480|Glutathione metabolism	3	21.4285714285714	0.0347483184842559	80-05-7, 57-63-6, 79-94-7	4	431	3849	6.69779582366589	1	1	0.0347483184842559
CTD_PATHWAY	KEGG:03018|RNA degradation	2	14.2857142857143	0.03543578262838	80-05-7, 57-63-6	4	46	3849	41.8369565217391	1	1	0.03543578262838
CTD_PATHWAY	KEGG:04330|Notch signaling pathway	2	14.2857142857143	0.03543578262838	80-05-7, 57-63-6	4	46	3849	41.8369565217391	1	1	0.03543578262838
CTD_CHEMICALS_DISEASES	Substance-Related Disorders	3	21.4285714285714	0.0359285228644074	80-09-1, 80-05-7, 94-18-8	6	546	8530	7.81135531135531	1	1	0.0359285228644074
TOXCAST_ACTIVE	NVS_ADME_hCYP2C19	5	35.7142857142857	0.0359886700961441	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	302	1723	3.16961000735835	1	1	0.0359886700961441
TOXCAST_ACTIVE	BSK_hDFCGF_CollagenIII_down	5	35.7142857142857	0.0363932042452918	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	303	1723	3.15914924825816	1	1	0.0363932042452918
MULTICASE_TOX_PREDICTION	RCA survival pre-implantation, rodent	4	28.5714285714286	0.0365912724337995	5613-46-7, 57-63-6, 79-95-8, 79-94-7	13	511	8032	4.83636911034171	1	1	0.0365912724337995
TOXCAST_ACTIVE	BSK_3C_SRB_down	5	35.7142857142857	0.0368006328077884	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	304	1723	3.14875730994152	1	1	0.0368006328077884
CTD_PATHWAY	KEGG:00630|Glyoxylate and dicarboxylate metabolism	2	14.2857142857143	0.0377172740225121	80-05-7, 57-63-6	4	49	3849	39.2755102040816	1	1	0.0377172740225121
CTD_PATHWAY	KEGG:04962|Vasopressin-regulated water reabsorption	2	14.2857142857143	0.0384769709114417	80-05-7, 57-63-6	4	50	3849	38.49	1	1	0.0384769709114417
TOXCAST_ACTIVE	NVS_ADME_hCYP19A1	3	21.4285714285714	0.0388824054785005	80-09-1, 94-18-8, 1478-61-1	9	70	1723	8.2047619047619	1	1	0.0388824054785005
MULTICASE_TOX_PREDICTION	Extent of human metabolism, %	3	21.4285714285714	0.0397861482695215	41481-66-7, 57-63-6, 79-97-0	13	3877	8032	0.47808575226682	1	1	0.0397861482695215
TOXCAST_ACTIVE	BSK_SAg_CD40_down	5	35.7142857142857	0.0405987707051506	80-05-7, 77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	313	1723	3.05821796237132	1	1	0.0405987707051506
CTD_CHEMICALS_DISEASES	Pleural Diseases	3	21.4285714285714	0.040731617835356	80-09-1, 57-63-6, 79-94-7	6	584	8530	7.30308219178082	1	1	0.040731617835356
CTD_PATHWAY	KEGG:00052|Galactose metabolism	2	14.2857142857143	0.043783656550921	80-05-7, 57-63-6	4	57	3849	33.7631578947368	1	1	0.043783656550921
CTD_CHEMICALS_DISEASES	Carcinoma, Lobular	2	14.2857142857143	0.04433748932498	80-09-1, 57-63-6	6	77	8530	36.9264069264069	1	1	0.04433748932498
CTD_CHEM2DISEASE	Edema	3	21.4285714285714	0.0445361574697079	80-05-7, 57-63-6, 79-94-7	6	391	5441	6.95780051150895	1	1	0.0445361574697079
TOXCAST_ACTIVE	Tox21_p53_BLA_p1_ratio	4	28.5714285714286	0.0460321224969837	1478-61-1, 57-63-6, 79-95-8, 79-94-7	9	186	1723	4.11708482676225	1	1	0.0460321224969837
CTD_PATHWAY	KEGG:00030|Pentose phosphate pathway	2	14.2857142857143	0.0460519601615264	80-05-7, 57-63-6	4	60	3849	32.075	1	1	0.0460519601615264
TOXCAST_ACTIVE	NVS_ADME_hCYP3A4	3	21.4285714285714	0.0463415060877259	41481-66-7, 1478-61-1, 57-63-6	9	77	1723	7.45887445887446	1	1	0.0463415060877259
CTD_PATHWAY	KEGG:01040|Biosynthesis of unsaturated fatty acids	2	14.2857142857143	0.0468072634393082	80-05-7, 57-63-6	4	61	3849	31.5491803278689	1	1	0.0468072634393082
HTS_ACTIVE	cytotoxicity_Nrf2/activation	5	35.7142857142857	0.048023114495807	5613-46-7, 79-95-8, 79-94-7, 843-55-0, 79-97-0	13	507	4173	3.16568047337278	1	1	0.048023114495807
CTD_CHEMICALS_DISEASES	Tooth Abnormalities	2	14.2857142857143	0.0488522446199487	80-05-7, 79-95-8	6	85	8530	33.4509803921569	1	1	0.0488522446199487
CTD_CHEMICALS_DISEASES	Bone Diseases, Developmental	2	14.2857142857143	0.0499782629404771	57-63-6, 79-95-8	6	87	8530	32.6819923371648	1	1	0.0499782629404771
CTD_PATHWAY	KEGG:00650|Butanoate metabolism	2	14.2857142857143	0.0505778001237613	80-05-7, 57-63-6	4	66	3849	29.1590909090909	1	1	0.0505778001237613
CTD_PATHWAY	KEGG:03430|Mismatch repair	2	14.2857142857143	0.0505778001237613	80-05-7, 57-63-6	4	66	3849	29.1590909090909	1	1	0.0505778001237613
CTD_CHEMICALS_DISEASES	Loeys-Dietz Syndrome	2	14.2857142857143	0.051103214577051	80-09-1, 79-94-7	6	89	8530	31.9475655430712	1	1	0.051103214577051
CTD_PATHWAY	KEGG:00900|Terpenoid backbone biosynthesis	2	14.2857142857143	0.0513307122568908	80-05-7, 57-63-6	4	67	3849	28.7238805970149	1	1	0.0513307122568908
CTD_PATHWAY	KEGG:00051|Fructose and mannose metabolism	2	14.2857142857143	0.0513307122568908	80-05-7, 57-63-6	4	67	3849	28.7238805970149	1	1	0.0513307122568908
TOXCAST_ACTIVE	BSK_SAg_PBMCCytotoxicity_down	4	28.5714285714286	0.0526747037577069	77-40-7, 41481-66-7, 1478-61-1, 79-94-7	9	196	1723	3.90702947845805	1	1	0.0526747037577069
CTD_PATHWAY	KEGG:03040|Spliceosome	2	14.2857142857143	0.0528353421618228	80-05-7, 57-63-6	4	69	3849	27.8913043478261	1	1	0.0528353421618228
TOXCAST_ACTIVE	APR_HepG2_MitoticArrest_24h_up	4	28.5714285714286	0.0540609655465326	77-40-7, 41481-66-7, 57-63-6, 79-94-7	9	198	1723	3.8675645342312	1	1	0.0540609655465326
TOXCAST_ACTIVE	NVS_GPCR_h5HT5A	3	21.4285714285714	0.0543096841247544	77-40-7, 41481-66-7, 1478-61-1	9	84	1723	6.83730158730159	1	1	0.0543096841247544
TOXCAST_ACTIVE	BSK_3C_HLADR_down	5	35.7142857142857	0.0544844366275515	77-40-7, 41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	342	1723	2.79889538661469	1	1	0.0544844366275515
TOXCAST_ACTIVE	BSK_LPS_IL1a_down	4	28.5714285714286	0.054761288992545	41481-66-7, 1478-61-1, 57-63-6, 79-94-7	9	199	1723	3.84812953657175	1	1	0.054761288992545
