Annotation Cluster 1	Enrichment Score: 4.24274965586001
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEMICALS_DISEASES	Amino Acid Metabolism, Inborn Errors	4	33.3333333333333	0.000100525141835556	56803-37-3, 115-86-6, 13674-87-8, 79-94-7	7	149	8530	32.7133269415149	1	0.0403105818760578	0.000100525141835556
CTD_CHEMICALS_DISEASES	Female Urogenital Diseases	4	33.3333333333333	0.000136197562539554	56803-37-3, 1330-78-5, 78-30-8, 79-94-7	7	165	8530	29.5411255411255	1	0.0543428274532821	0.000136197562539554
CTD_CHEMICALS_DISEASES	Lipodystrophy, Familial Partial	4	33.3333333333333	0.00029045031377117	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	213	8530	22.8839704896043	1	0.115308774567154	0.00029045031377117
CTD_CHEMICALS_DISEASES	Acute Lung Injury	3	25	0.0729564338542693	1241-94-7, 56803-37-3, 79-94-7	7	661	8530	5.53058137021828	1	1	0.0729564338542693
CTD_CHEMICALS_DISEASES	Osteoarthritis, Hip	2	16.6666666666667	0.0874009986124082	56803-37-3, 79-94-7	7	129	8530	18.8925802879291	1	1	0.0874009986124082
MULTICASE_TOX_PREDICTION	Dendritic cell activation at 1mM (CD86, CD54)	3	25	0.123282273160931	56803-37-3, 5436-43-1, 79-94-7	11	3656	8032	0.599164511637159	1	1	0.123282273160931
CTD_CHEMICALS_DISEASES	Cocaine-Related Disorders	3	25	0.158980461851979	1241-94-7, 56803-37-3, 79-94-7	7	1037	8530	3.52527896404463	1	1	0.158980461851979
HTS_ACTIVE	antagonism_PPARg	3	25	0.159848619306805	56803-37-3, 68937-41-7, 79-94-7	10	336	4173	3.72589285714286	1	1	0.159848619306805
TOXPRINT_STRUCTURE	chain:aromaticAlkane_Ph-C1_acyclic_connect_noDblBd	5	41.6666666666667	0.242452910245593	56803-37-3, 1330-78-5, 68937-41-7, 78-30-8, 79-94-7	11	1840	8337	2.05953557312253	1	1	0.242452910245593
MULTICASE_TOX_PREDICTION	Dendritic cell activation at 100uM (CD86, CD54)	2	16.6666666666667	0.298766055395908	56803-37-3, 79-94-7	11	2369	8032	0.616447292681991	1	1	0.298766055395908
HTS_ACTIVE	cytotoxicity_VDR/antagonism	3	25	0.315643197238987	68937-41-7, 78-30-8, 79-94-7	10	525	4173	2.38457142857143	1	1	0.315643197238987
HTS_ACTIVE	antagonism_FXR	2	16.6666666666667	0.356086652288895	56803-37-3, 79-94-7	10	199	4173	4.19396984924623	1	1	0.356086652288895
CTD_CHEMICALS_DISEASES	Carcinoma, Hepatocellular	4	33.3333333333333	0.361646452376679	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	2428	8530	2.00753118380795	1	1	0.361646452376679
TOXPRINT_STRUCTURE	chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4)	5	41.6666666666667	0.49868042073762	1241-94-7, 56803-37-3, 29761-21-5, 68937-41-7, 79-94-7	11	2495	8337	1.51885589360539	1	1	0.49868042073762
HTS_ACTIVE	cytotoxicity_NFkb/activation	2	16.6666666666667	0.568800583945383	68937-41-7, 79-94-7	10	372	4173	2.24354838709677	1	1	0.568800583945383
TOXPRINT_STRUCTURE	chain:aromaticAlkane_Ph-C1_acyclic_generic	5	41.6666666666667	0.736345331353075	56803-37-3, 1330-78-5, 68937-41-7, 78-30-8, 79-94-7	11	2695	8337	1.40613931523022	1	1	0.736345331353075
MULTICASE_TOX_PREDICTION	MRP2 substrates	4	33.3333333333333	0.749752598695028	56803-37-3, 1330-78-5, 68937-41-7, 79-94-7	11	3118	8032	0.936731004723308	1	1	0.749752598695028
TOXPRINT_STRUCTURE	chain:alkaneBranch_neopentyl_C5	2	16.6666666666667	1	56803-37-3, 79-94-7	11	838	8337	1.80885224560642	1	1	1

Annotation Cluster 18	Enrichment Score: 1.04060826568314
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEMICALS_DISEASES	Lipodystrophy, Familial Partial	4	33.3333333333333	0.00029045031377117	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	213	8530	22.8839704896043	1	0.115308774567154	0.00029045031377117
TOXCAST_ACTIVE	ATG_GLI_CIS_up	4	33.3333333333333	0.00174289726900597	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	100	1723	11.4866666666667	1	0.677987037643323	0.00174289726900597
CTD_CHEMICALS_DISEASES	Amyotrophic Lateral Sclerosis	4	33.3333333333333	0.00644174598842861	1241-94-7, 1330-78-5, 78-30-8, 79-94-7	7	619	8530	7.87445188091392	1	1	0.00644174598842861
TOXCAST_ACTIVE	ATG_NRF1_CIS_up	3	25	0.0100867459159611	1241-94-7, 13674-87-8, 79-94-7	6	57	1723	15.1140350877193	1	1	0.0100867459159611
CTD_CHEMICALS_DISEASES	Arsenic Poisoning	4	33.3333333333333	0.0105298959712323	1241-94-7, 13674-87-8, 78-30-8, 79-94-7	7	737	8530	6.61368482264005	1	1	0.0105298959712323
TOXCAST_ACTIVE	ATG_TAL_CIS_up	3	25	0.015029803571089	1241-94-7, 115-86-6, 79-94-7	6	70	1723	12.3071428571429	1	1	0.015029803571089
TOXCAST_ACTIVE	ATG_HSE_CIS_up	4	33.3333333333333	0.0162350265450611	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	217	1723	5.29339477726574	1	1	0.0162350265450611
TOXCAST_ACTIVE	ATG_Pax6_CIS_up	4	33.3333333333333	0.0249028500560272	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	253	1723	4.54018445322793	1	1	0.0249028500560272
CTD_CHEMICALS_DISEASES	Carcinoma, Ductal	3	25	0.0268788306795404	1241-94-7, 13674-87-8, 79-94-7	7	384	8530	9.52008928571428	1	1	0.0268788306795404
TOXCAST_ACTIVE	ATG_Myc_CIS_up	3	25	0.032009704727301	1241-94-7, 13674-87-8, 79-94-7	6	104	1723	8.28365384615385	1	1	0.032009704727301
TOXCAST_ACTIVE	ATG_EGR_CIS_up	4	33.3333333333333	0.0338900667088663	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	283	1723	4.05889281507656	1	1	0.0338900667088663
TOXCAST_ACTIVE	ATG_Xbp1_CIS_up	4	33.3333333333333	0.0379515964026503	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	295	1723	3.89378531073446	1	1	0.0379515964026503
CTD_CHEMICALS_DISEASES	Adrenocortical Carcinoma	3	25	0.0413816771691881	1241-94-7, 115-86-6, 79-94-7	7	484	8530	7.55312868949233	1	1	0.0413816771691881
CTD_CHEMICALS_DISEASES	Atherosclerosis	4	33.3333333333333	0.0454045866275776	1241-94-7, 1330-78-5, 78-30-8, 79-94-7	7	1260	8530	3.86848072562358	1	1	0.0454045866275776
CTD_CHEMICALS_DISEASES	Gallbladder Neoplasms	3	25	0.0499228202390836	1241-94-7, 1330-78-5, 79-94-7	7	536	8530	6.82036247334755	1	1	0.0499228202390836
TOXCAST_ACTIVE	ATG_TA_CIS_up	3	25	0.0520782531109114	1241-94-7, 115-86-6, 79-94-7	6	135	1723	6.38148148148148	1	1	0.0520782531109114
TOXCAST_ACTIVE	ATG_SREBP_CIS_up	4	33.3333333333333	0.0543256667044474	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	337	1723	3.40850642927794	1	1	0.0543256667044474
TOXCAST_ACTIVE	ATG_CMV_CIS_up	4	33.3333333333333	0.0605405838861071	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	351	1723	3.27255460588794	1	1	0.0605405838861071
TOXCAST_ACTIVE	ATG_Oct_MLP_CIS_up	4	33.3333333333333	0.0695855050622816	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	370	1723	3.1045045045045	1	1	0.0695855050622816
CTD_CHEMICALS_DISEASES	Acute Lung Injury	3	25	0.0729564338542693	1241-94-7, 56803-37-3, 79-94-7	7	661	8530	5.53058137021828	1	1	0.0729564338542693
TOXCAST_ACTIVE	ATG_NFI_CIS_up	3	25	0.0835020597426603	1241-94-7, 13674-87-8, 79-94-7	6	175	1723	4.92285714285714	1	1	0.0835020597426603
TOXCAST_ACTIVE	ATG_MRE_CIS_up	4	33.3333333333333	0.0955624198937236	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	418	1723	2.74800637958533	1	1	0.0955624198937236
CTD_CHEMICALS_DISEASES	Chronobiology Disorders	2	16.6666666666667	0.100363072580886	1241-94-7, 79-94-7	7	149	8530	16.3566634707574	1	1	0.100363072580886
CTD_CHEMICALS_DISEASES	Obesity, Morbid	2	16.6666666666667	0.114443786851688	1241-94-7, 79-94-7	7	171	8530	14.2522974101921	1	1	0.114443786851688
TOXCAST_ACTIVE	ATG_Sp1_CIS_up	3	25	0.117216427015461	1241-94-7, 13674-87-8, 79-94-7	6	212	1723	4.06367924528302	1	1	0.117216427015461
TOXCAST_ACTIVE	ACEA_T47D_80hr_Negative	4	33.3333333333333	0.117945552783321	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	6	454	1723	2.53010279001468	1	1	0.117945552783321
CTD_CHEMICALS_DISEASES	Cocaine-Related Disorders	3	25	0.158980461851979	1241-94-7, 56803-37-3, 79-94-7	7	1037	8530	3.52527896404463	1	1	0.158980461851979
CTD_CHEMICALS_DISEASES	Wilms Tumor	2	16.6666666666667	0.17014990382967	1241-94-7, 79-94-7	7	261	8530	9.33771209633279	1	1	0.17014990382967
CTD_CHEMICALS_DISEASES	Small Cell Lung Carcinoma	2	16.6666666666667	0.260336659012762	1241-94-7, 79-94-7	7	418	8530	5.83048530416951	1	1	0.260336659012762
CTD_CHEMICALS_DISEASES	Adenocarcinoma, Clear Cell	2	16.6666666666667	0.279285169693912	1241-94-7, 79-94-7	7	453	8530	5.38000630715862	1	1	0.279285169693912
TOXCAST_ACTIVE	ATG_PPRE_CIS_up	3	25	0.295491396951537	1241-94-7, 115-86-6, 79-94-7	6	372	1723	2.31586021505376	1	1	0.295491396951537
TOXCAST_ACTIVE	ATG_Sox_CIS_up	2	16.6666666666667	0.298927150920067	1241-94-7, 79-94-7	6	118	1723	4.86723163841808	1	1	0.298927150920067
MULTICASE_TOX_PREDICTION	OCT1 substrates	2	16.6666666666667	0.299222595537677	1241-94-7, 79-94-7	11	2407	8032	0.606715262303131	1	1	0.299222595537677
CTD_CHEMICALS_DISEASES	Drug-Related Side Effects and Adverse Reactions	3	25	0.323321912493274	1241-94-7, 78-30-8, 79-94-7	7	1632	8530	2.24002100840336	1	1	0.323321912493274
CTD_CHEMICALS_DISEASES	Carcinoma, Hepatocellular	4	33.3333333333333	0.361646452376679	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	2428	8530	2.00753118380795	1	1	0.361646452376679
CTD_CHEMICALS_DISEASES	Breast Neoplasms	4	33.3333333333333	0.368996149713612	1241-94-7, 115-86-6, 13674-87-8, 79-94-7	7	2515	8530	1.93808577108776	1	1	0.368996149713612
CTD_CHEMICALS_DISEASES	Papilloma	2	16.6666666666667	0.392159549981154	1241-94-7, 79-94-7	7	679	8530	3.58931201346518	1	1	0.392159549981154
CTD_CHEMICALS_DISEASES	Keratosis	2	16.6666666666667	0.479372331249748	1241-94-7, 79-94-7	7	879	8530	2.77263123679506	1	1	0.479372331249748
CTD_CHEMICALS_DISEASES	Multiple Myeloma	2	16.6666666666667	0.486680693760873	1241-94-7, 79-94-7	7	897	8530	2.71699315177576	1	1	0.486680693760873
CTD_CHEMICALS_DISEASES	Diabetes Mellitus	2	16.6666666666667	0.493504337345268	1241-94-7, 79-94-7	7	914	8530	2.66645826820882	1	1	0.493504337345268
TOXCAST_ACTIVE	Tox21_TR_LUC_GH3_Antagonist	3	25	0.610467510819369	1241-94-7, 13674-87-8, 79-94-7	6	450	1723	1.91444444444444	1	1	0.610467510819369
TOXCAST_ACTIVE	Tox21_FXR_BLA_antagonist_ratio	2	16.6666666666667	1	1241-94-7, 79-94-7	6	323	1723	1.7781217750258	1	1	1
TOXCAST_ACTIVE	ATG_NRF2_ARE_CIS_up	3	25	1	1241-94-7, 115-86-6, 79-94-7	6	747	1723	1.15327978580991	1	1	1
CTD_CHEMICALS_DISEASES	Hepatomegaly	2	16.6666666666667	1	1241-94-7, 79-94-7	7	1278	8530	1.90699754080036	1	1	1
TOXCAST_ACTIVE	ATG_ERa_TRANS_up	2	16.6666666666667	1	1241-94-7, 79-94-7	6	470	1723	1.22198581560284	1	1	1

Annotation Cluster 19	Enrichment Score: 1.02788809899352
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEMICALS_DISEASES	Female Urogenital Diseases	4	33.3333333333333	0.000136197562539554	56803-37-3, 1330-78-5, 78-30-8, 79-94-7	7	165	8530	29.5411255411255	1	0.0543428274532821	0.000136197562539554
CTD_CHEMICALS_DISEASES	Disorder of Sex Development, 46,XY	3	25	0.00150208046295306	1330-78-5, 115-86-6, 78-30-8	7	87	8530	42.0197044334975	1	0.587313461014645	0.00150208046295306
CTD_CHEMICALS_DISEASES	Bamforth syndrome	3	25	0.00230471663689011	56803-37-3, 1330-78-5, 78-30-8	7	108	8530	33.8492063492063	1	0.889620621839581	0.00230471663689011
CTD_CHEMICALS_DISEASES	Amyotrophic Lateral Sclerosis	4	33.3333333333333	0.00644174598842861	1241-94-7, 1330-78-5, 78-30-8, 79-94-7	7	619	8530	7.87445188091392	1	1	0.00644174598842861
CTD_CHEMICALS_DISEASES	Organophosphate Poisoning	3	25	0.0113286557604202	56803-37-3, 1330-78-5, 78-30-8	7	244	8530	14.9824355971897	1	1	0.0113286557604202
CTD_CHEMICALS_DISEASES	Squamous Cell Carcinoma of Head and Neck	4	33.3333333333333	0.0265597336081754	1241-94-7, 56803-37-3, 1330-78-5, 78-30-8	7	1031	8530	4.727726202023	1	1	0.0265597336081754
CTD_CHEMICALS_DISEASES	Atherosclerosis	4	33.3333333333333	0.0454045866275776	1241-94-7, 1330-78-5, 78-30-8, 79-94-7	7	1260	8530	3.86848072562358	1	1	0.0454045866275776
CTD_CHEMICALS_DISEASES	Hemangiosarcoma	3	25	0.0457353667985919	1241-94-7, 1330-78-5, 78-30-8	7	511	8530	7.15403969807101	1	1	0.0457353667985919
CTD_CHEMICALS_DISEASES	Recurrence	3	25	0.0490735368528514	1330-78-5, 78-30-8, 79-94-7	7	531	8530	6.88458434221146	1	1	0.0490735368528514
CTD_CHEMICALS_DISEASES	Colorectal Neoplasms	4	33.3333333333333	0.0813757801662513	1241-94-7, 56803-37-3, 1330-78-5, 78-30-8	7	1579	8530	3.08694472089026	1	1	0.0813757801662513
CTD_CHEMICALS_DISEASES	Esophageal Neoplasms	3	25	0.157962798549802	1241-94-7, 1330-78-5, 78-30-8	7	1033	8530	3.53892960862951	1	1	0.157962798549802
CTD_CHEM2GENE_25	ACHE	2	16.6666666666667	0.161742623273725	1330-78-5, 78-30-8	7	195	6732	9.86373626373626	1	1	0.161742623273725
CTD_CHEMICALS_DISEASES	Carcinoma, Renal Cell	3	25	0.172365007888314	1241-94-7, 1330-78-5, 78-30-8	7	1089	8530	3.35694608421881	1	1	0.172365007888314
CTD_CHEMICALS_DISEASES	Myocardial Ischemia	3	25	0.234965218585722	56803-37-3, 1330-78-5, 78-30-8	7	1321	8530	2.76738401643776	1	1	0.234965218585722
CTD_CHEMICALS_DISEASES	Nervous System Diseases	3	25	0.286887550236254	1330-78-5, 78-30-8, 79-94-7	7	1505	8530	2.42904603701946	1	1	0.286887550236254
CTD_CHEMICALS_DISEASES	Parkinson Disease	3	25	0.311242185238299	1330-78-5, 115-86-6, 78-30-8	7	1590	8530	2.29919137466307	1	1	0.311242185238299
CTD_CHEMICALS_DISEASES	Cardiotoxicity	2	16.6666666666667	0.381864676799689	1330-78-5, 78-30-8	7	657	8530	3.70950206566645	1	1	0.381864676799689
CTD_CHEMICALS_DISEASES	Growth Disorders	2	16.6666666666667	0.419959952920832	1330-78-5, 78-30-8	7	740	8530	3.29343629343629	1	1	0.419959952920832
CTD_CHEMICALS_DISEASES	Abortion, Spontaneous	2	16.6666666666667	0.436736361658375	1330-78-5, 78-30-8	7	778	8530	3.13257436650753	1	1	0.436736361658375
CTD_CHEMICALS_DISEASES	Learning Disabilities	2	16.6666666666667	0.450975426682589	1330-78-5, 78-30-8	7	811	8530	3.00510833186542	1	1	0.450975426682589
CTD_CHEMICALS_DISEASES	Neurotoxicity Syndromes	2	16.6666666666667	0.464495272706425	1330-78-5, 78-30-8	7	843	8530	2.89103541772581	1	1	0.464495272706425
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro CHO	4	33.3333333333333	0.491388024023911	1330-78-5, 115-86-6, 13674-87-8, 78-30-8	9	3886	7444	0.85137530737119	1	1	0.491388024023911
CTD_CHEMICALS_DISEASES	Skin Neoplasms	2	16.6666666666667	0.587137556216737	1330-78-5, 78-30-8	7	1169	8530	2.08480997189295	1	1	0.587137556216737
CTD_CHEMICALS_DISEASES	Lung Neoplasms	3	25	0.63540668993478	56803-37-3, 1330-78-5, 78-30-8	7	2053	8530	1.78066940366015	1	1	0.63540668993478
CTD_CHEMICALS_DISEASES	Status Epilepticus	2	16.6666666666667	1	1330-78-5, 78-30-8	7	1253	8530	1.94504617489454	1	1	1
TOXPRINT_STRUCTURE	chain:aromaticAlkane_Ph-C1_acyclic_connect_H_gt_1	2	16.6666666666667	1	1330-78-5, 78-30-8	11	1281	8337	1.1833084947839	1	1	1

Annotation Cluster 20	Enrichment Score: 1.01519764311825
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXCAST_ACTIVE	ATG_NRF1_CIS_up	3	25	0.0100867459159611	1241-94-7, 13674-87-8, 79-94-7	6	57	1723	15.1140350877193	1	1	0.0100867459159611
CTD_CHEMICALS_DISEASES	Carcinoma, Ductal	3	25	0.0268788306795404	1241-94-7, 13674-87-8, 79-94-7	7	384	8530	9.52008928571428	1	1	0.0268788306795404
TOXCAST_ACTIVE	ATG_Myc_CIS_up	3	25	0.032009704727301	1241-94-7, 13674-87-8, 79-94-7	6	104	1723	8.28365384615385	1	1	0.032009704727301
TOXCAST_ACTIVE	ATG_NFI_CIS_up	3	25	0.0835020597426603	1241-94-7, 13674-87-8, 79-94-7	6	175	1723	4.92285714285714	1	1	0.0835020597426603
TOXCAST_ACTIVE	ATG_Sp1_CIS_up	3	25	0.117216427015461	1241-94-7, 13674-87-8, 79-94-7	6	212	1723	4.06367924528302	1	1	0.117216427015461
MULTICASE_TOX_PREDICTION	Sensory irritation, mouse	3	25	0.20260735466091	1241-94-7, 29761-21-5, 5436-43-1	11	3493	8032	0.627124378627385	1	1	0.20260735466091
TOXCAST_ACTIVE	Tox21_TR_LUC_GH3_Antagonist	3	25	0.610467510819369	1241-94-7, 13674-87-8, 79-94-7	6	450	1723	1.91444444444444	1	1	0.610467510819369
LEADSCOPE_TOXICITY	Reproductive Toxicity- C3H10T1-2	5	41.6666666666667	0.719403100193003	1241-94-7, 29761-21-5, 13674-87-8, 5436-43-1, 79-94-7	9	2909	7444	1.42164164852374	1	1	0.719403100193003

Annotation Cluster 21	Enrichment Score: 1.01420222702306
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEMICALS_DISEASES	Disorder of Sex Development, 46,XY	3	25	0.00150208046295306	1330-78-5, 115-86-6, 78-30-8	7	87	8530	42.0197044334975	1	0.587313461014645	0.00150208046295306
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	8	66.6666666666667	0.0148498046822874	56803-37-3, 1330-78-5, 115-86-6, 29761-21-5, 68937-41-7, 5436-43-1, 78-30-8, 79-94-7	11	2553	8032	2.28807463590072	1	1	0.0148498046822874
CTD_CHEMICALS_DISEASES	Prostate cancer, familial	3	25	0.0402822347157824	1330-78-5, 115-86-6, 13674-87-8	7	477	8530	7.66397124887691	1	1	0.0402822347157824
CTD_CHEMICALS_DISEASES	Hepatitis, Chronic	3	25	0.114438124362943	115-86-6, 13674-87-8, 78-30-8	7	854	8530	4.28069588491134	1	1	0.114438124362943
CTD_CHEMICALS_DISEASES	Brain Ischemia	3	25	0.239698144481177	115-86-6, 13674-87-8, 78-30-8	7	1338	8530	2.73222293401666	1	1	0.239698144481177
LEADSCOPE_TOXICITY	Reproductive Toxicity- sperm mouse	5	41.6666666666667	0.27420259632904	1330-78-5, 115-86-6, 29761-21-5, 5436-43-1, 78-30-8	9	2365	7444	1.748649283533	1	1	0.27420259632904
CTD_CHEMICALS_DISEASES	Parkinson Disease	3	25	0.311242185238299	1330-78-5, 115-86-6, 78-30-8	7	1590	8530	2.29919137466307	1	1	0.311242185238299
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro CHO	4	33.3333333333333	0.491388024023911	1330-78-5, 115-86-6, 13674-87-8, 78-30-8	9	3886	7444	0.85137530737119	1	1	0.491388024023911
LEADSCOPE_TOXICITY	Reproductive Toxicity-cell transformation	5	41.6666666666667	0.720812771060649	1330-78-5, 115-86-6, 13674-87-8, 5436-43-1, 78-30-8	9	2966	7444	1.39432082115831	1	1	0.720812771060649

Annotation Cluster 22	Enrichment Score: 0.949191977784694
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
MESH	Organophosphorus Compounds	7	58.3333333333333	8.57944930512421e-09	1241-94-7, 56803-37-3, 115-86-6, 115-96-8, 29761-21-5, 13674-87-8, 78-30-8	9	145	5450	29.2337164750958	1	3.5089947657958e-06	8.57944930512421e-09
CTD_CHEMICALS_DISEASES	Lipodystrophy, Familial Partial	4	33.3333333333333	0.00029045031377117	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	213	8530	22.8839704896043	1	0.115308774567154	0.00029045031377117
CTD_CHEMICALS_DISEASES	Metabolism, Inborn Errors	3	25	0.0124254744366084	1241-94-7, 56803-37-3, 115-86-6	7	256	8530	14.2801339285714	1	1	0.0124254744366084
CTD_CHEMICALS_DISEASES	Squamous Cell Carcinoma of Head and Neck	4	33.3333333333333	0.0265597336081754	1241-94-7, 56803-37-3, 1330-78-5, 78-30-8	7	1031	8530	4.727726202023	1	1	0.0265597336081754
CTD_CHEMICALS_DISEASES	Cholestasis	4	33.3333333333333	0.0345646412420798	1241-94-7, 56803-37-3, 1330-78-5, 115-86-6	7	1137	8530	4.28697072496545	1	1	0.0345646412420798
CTD_CHEMICALS_DISEASES	Osteosarcoma	4	33.3333333333333	0.0356310624676759	1241-94-7, 56803-37-3, 13674-87-8, 78-30-8	7	1150	8530	4.23850931677019	1	1	0.0356310624676759
CTD_CHEMICALS_DISEASES	Opioid-Related Disorders	2	16.6666666666667	0.0428382940953191	1241-94-7, 56803-37-3	7	62	8530	39.3087557603687	1	1	0.0428382940953191
CTD_CHEMICALS_DISEASES	Acute Lung Injury	3	25	0.0729564338542693	1241-94-7, 56803-37-3, 79-94-7	7	661	8530	5.53058137021828	1	1	0.0729564338542693
CTD_CHEMICALS_DISEASES	Colorectal Neoplasms	4	33.3333333333333	0.0813757801662513	1241-94-7, 56803-37-3, 1330-78-5, 78-30-8	7	1579	8530	3.08694472089026	1	1	0.0813757801662513
CTD_CHEMICALS_DISEASES	Carotid Intimal Medial Thickness 1	2	16.6666666666667	0.0867488316271383	1241-94-7, 56803-37-3	7	128	8530	19.0401785714286	1	1	0.0867488316271383
CTD_CHEMICALS_DISEASES	Thyroid cancer, follicular	2	16.6666666666667	0.120783123916515	1241-94-7, 56803-37-3	7	181	8530	13.4648776637727	1	1	0.120783123916515
CTD_CHEMICALS_DISEASES	Pituitary ACTH Hypersecretion	2	16.6666666666667	0.121414972192536	1241-94-7, 56803-37-3	7	182	8530	13.3908948194662	1	1	0.121414972192536
CTD_CHEMICALS_DISEASES	Osteoarthritis	3	25	0.134343303374012	1241-94-7, 56803-37-3, 78-30-8	7	938	8530	3.89734998477003	1	1	0.134343303374012
TOXPRINT_STRUCTURE	ring:aromatic_phenyl	4	33.3333333333333	0.143050431796434	1241-94-7, 56803-37-3, 115-86-6, 29761-21-5	11	1128	8337	2.68762088974855	1	1	0.143050431796434
CTD_CHEMICALS_DISEASES	Cocaine-Related Disorders	3	25	0.158980461851979	1241-94-7, 56803-37-3, 79-94-7	7	1037	8530	3.52527896404463	1	1	0.158980461851979
CTD_CHEMICALS_DISEASES	Polycystic Kidney, Autosomal Dominant	2	16.6666666666667	0.1779493790461	1241-94-7, 56803-37-3	7	274	8530	8.89468196037539	1	1	0.1779493790461
CTD_CHEMICALS_DISEASES	Amyloidosis	2	16.6666666666667	0.192776738182884	56803-37-3, 115-86-6	7	299	8530	8.15097945532728	1	1	0.192776738182884
CTD_CHEMICALS_DISEASES	Nerve Degeneration	3	25	0.212379150477592	1241-94-7, 56803-37-3, 78-30-8	7	1239	8530	2.95053614666205	1	1	0.212379150477592
CTD_CHEMICALS_DISEASES	Hypercholesterolemia	2	16.6666666666667	0.220049150648394	1241-94-7, 115-86-6	7	346	8530	7.04376548307184	1	1	0.220049150648394
CTD_CHEMICALS_DISEASES	Myelodysplastic Syndromes	2	16.6666666666667	0.233112720840143	1241-94-7, 56803-37-3	7	369	8530	6.60472319008904	1	1	0.233112720840143
CTD_CHEMICALS_DISEASES	Fatty Liver	3	25	0.270376479692687	1241-94-7, 56803-37-3, 78-30-8	7	1447	8530	2.5264093197749	1	1	0.270376479692687
MULTICASE_TOX_PREDICTION	RCA survival pre-implantation, mouse	2	16.6666666666667	0.274025246095353	1241-94-7, 56803-37-3	11	253	8032	5.77218828602228	1	1	0.274025246095353
CTD_CHEMICALS_DISEASES	Lymphoma, T-Cell	2	16.6666666666667	0.334723693094977	1241-94-7, 56803-37-3	7	560	8530	4.35204081632653	1	1	0.334723693094977
CTD_CHEMICALS_DISEASES	Carcinoma, Hepatocellular	4	33.3333333333333	0.361646452376679	1241-94-7, 56803-37-3, 115-86-6, 79-94-7	7	2428	8530	2.00753118380795	1	1	0.361646452376679
MULTICASE_TOX_PREDICTION	MRP3 inhibition at 10uM	4	33.3333333333333	0.429302922086973	1241-94-7, 56803-37-3, 115-86-6, 29761-21-5	11	1606	8032	1.81863466545907	1	1	0.429302922086973
TOXPRINT_STRUCTURE	chain:alkaneLinear_propyl_C3	2	16.6666666666667	0.468143566646552	1241-94-7, 29761-21-5	11	2104	8337	0.72044590390598	1	1	0.468143566646552
TOXCAST_ACTIVE	OT_ER_ERaERb_0480	2	16.6666666666667	0.502028584380322	1241-94-7, 115-86-6	6	224	1723	2.56398809523809	1	1	0.502028584380322
CTD_CHEMICALS_DISEASES	Brain Injuries	2	16.6666666666667	0.504186450733823	1241-94-7, 56803-37-3	7	941	8530	2.58994990132078	1	1	0.504186450733823
CTD_CHEMICALS_DISEASES	Subarachnoid Hemorrhage	2	16.6666666666667	0.518136657837481	1241-94-7, 56803-37-3	7	977	8530	2.49451674221377	1	1	0.518136657837481
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, weak sensitizers (EC3 < 100%)	6	50	0.762767807673666	1241-94-7, 56803-37-3, 115-86-6, 29761-21-5, 78-30-8, 79-94-7	11	4397	8032	0.99638183058697	1	1	0.762767807673666
CTD_CHEMICALS_DISEASES	Pancreatic Neoplasms	2	16.6666666666667	1	1241-94-7, 115-86-6	7	1256	8530	1.94040036396724	1	1	1
