Annotation Cluster 1	Enrichment Score: 5.88389131629278
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXCAST_ACTIVE	APR_HepG2_OxidativeStress_72h_up	3	27.2727272727273	0.189166768409049	129-00-0, 120-12-7, 206-44-0	7	233	1723	3.16922133660331	1	1	0.189166768409049
CTD_CHEMICALS_DISEASES	Tobacco Use Disorder	3	27.2727272727273	0.228353107168394	85-01-8, 120-12-7, 206-44-0	10	861	8530	2.97212543554007	1	1	0.228353107168394
CTD_CHEMICALS_DISEASES	Amphetamine-Related Disorders	3	27.2727272727273	0.293203180204688	85-01-8, 129-00-0, 218-01-9	10	1019	8530	2.51128557409225	1	1	0.293203180204688
CTD_CHEMICALS_DISEASES	Sepsis	3	27.2727272727273	0.313507567321241	129-00-0, 120-12-7, 206-44-0	10	1068	8530	2.39606741573034	1	1	0.313507567321241

Annotation Cluster 18	Enrichment Score: 1.52034558221227
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	56-55-3, 53-70-3, 50-32-8, 218-01-9	8	15	5441	181.366666666667	1	0.000258833761167714	5.89598544801171e-07
CTD_CHEMICALS_DISEASES	Varicose Veins	4	36.3636363636364	0.000161229112732324	56-55-3, 53-70-3, 191-24-2, 218-01-9	10	109	8530	31.302752293578	1	0.0677162273475759	0.000161229112732324
CTD_CHEMICALS_DISEASES	Sleep Disorders, Circadian Rhythm	3	27.2727272727273	0.00108856578631984	56-55-3, 53-70-3, 218-01-9	10	48	8530	53.3125	1	0.445223406604813	0.00108856578631984
CTD_CHEMICALS_DISEASES	Carcinoma, Pancreatic Ductal	4	36.3636363636364	0.00625214424581279	56-55-3, 129-00-0, 53-70-3, 218-01-9	10	385	8530	8.86233766233766	1	1	0.00625214424581279
CTD_CHEM2DISEASE	Necrosis	4	36.3636363636364	0.0313619372463322	129-00-0, 53-70-3, 50-32-8, 218-01-9	8	587	5441	4.63458262350937	1	1	0.0313619372463322
CTD_CHEM2DISEASE	Lung Neoplasms	3	27.2727272727273	0.0348636919615052	53-70-3, 50-32-8, 218-01-9	8	239	5441	8.53713389121339	1	1	0.0348636919615052
CTD_CHEMICALS_DISEASES	Spinal Cord Injuries	4	36.3636363636364	0.0460657166304461	53-70-3, 206-44-0, 191-24-2, 218-01-9	10	808	8530	4.22277227722772	1	1	0.0460657166304461
CTD_CHEMICALS_DISEASES	Hernias, Diaphragmatic, Congenital	3	27.2727272727273	0.0507089139436357	56-55-3, 53-70-3, 218-01-9	10	353	8530	7.24929178470255	1	1	0.0507089139436357
CTD_CHEMICALS_DISEASES	Neoplasm Recurrence, Local	4	36.3636363636364	0.0520963047169056	85-01-8, 129-00-0, 53-70-3, 218-01-9	10	848	8530	4.02358490566038	1	1	0.0520963047169056
HTS_ACTIVE	agonism_AhR	4	36.3636363636364	0.0910445529556652	56-55-3, 53-70-3, 50-32-8, 218-01-9	9	590	4173	3.14350282485876	1	1	0.0910445529556652
CTD_CHEMICALS_DISEASES	Leukemia	3	27.2727272727273	0.176808931941653	85-01-8, 53-70-3, 218-01-9	10	731	8530	3.50068399452804	1	1	0.176808931941653
CTD_CHEMICALS_DISEASES	Schizophrenia	4	36.3636363636364	0.182956008427525	85-01-8, 53-70-3, 120-12-7, 218-01-9	10	1439	8530	2.37109103544128	1	1	0.182956008427525
CTD_CHEMICALS_DISEASES	Wilms Tumor	2	18.1818181818182	0.244076660035014	53-70-3, 218-01-9	10	261	8530	6.53639846743295	1	1	0.244076660035014
CTD_CHEMICALS_DISEASES	Mesothelioma	3	27.2727272727273	0.262239529814586	56-55-3, 53-70-3, 218-01-9	10	944	8530	2.71080508474576	1	1	0.262239529814586
CTD_CHEMICALS_DISEASES	Esophageal Neoplasms	3	27.2727272727273	0.299001685160361	53-70-3, 206-44-0, 218-01-9	10	1033	8530	2.47725072604066	1	1	0.299001685160361
CTD_CHEMICALS_DISEASES	Parkinson Disease	4	36.3636363636364	0.382515735612742	129-00-0, 53-70-3, 206-44-0, 218-01-9	10	1590	8530	2.14591194968554	1	1	0.382515735612742
HTS_ACTIVE	activation_Nrf2	4	36.3636363636364	0.457975100052759	56-55-3, 53-70-3, 191-24-2, 218-01-9	9	1141	4173	1.62547472976921	1	1	0.457975100052759
CTD_CHEMICALS_DISEASES	Brain Neoplasms	2	18.1818181818182	0.506240171162502	53-70-3, 218-01-9	10	643	8530	2.65318818040435	1	1	0.506240171162502

Annotation Cluster 19	Enrichment Score: 1.51739085546063
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_PATHWAY	KEGG:00380|Tryptophan metabolism	8	72.7272727272727	5.44857192505085e-07	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	493	3849	7.80730223123732	1	0.000240282021894742	5.44857192505085e-07
CTD_PATHWAY	KEGG:00980|Metabolism of xenobiotics by cytochrome P450	8	72.7272727272727	6.68100413885258e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	977	3849	3.9396110542477	1	0.028327457548735	6.68100413885258e-05
CTD_CHEMICALS_DISEASES	MELAS Syndrome	4	36.3636363636364	0.0124726155525753	56-55-3, 85-01-8, 129-00-0, 206-44-0	10	494	8530	6.90688259109312	1	1	0.0124726155525753
CTD_PATHWAY	KEGG:05323|Rheumatoid arthritis	6	54.5454545454545	0.0213970724873281	56-55-3, 129-00-0, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	1080	3849	2.67291666666667	1	1	0.0213970724873281
HTS_ACTIVE	antagonism_AR/full/run2	6	54.5454545454545	0.0229860025478882	56-55-3, 85-01-8, 129-00-0, 120-12-7, 50-32-8, 206-44-0	9	1003	4173	2.77367896311067	1	1	0.0229860025478882
HTS_ACTIVE	inhibition_MMP	5	45.4545454545455	0.0898736098692622	56-55-3, 129-00-0, 120-12-7, 50-32-8, 206-44-0	9	967	4173	2.39744915546363	1	1	0.0898736098692622
TOXCAST_ACTIVE	BSK_3C_Proliferation_down	4	36.3636363636364	0.144440962418179	56-55-3, 85-01-8, 129-00-0, 206-44-0	7	403	1723	2.44310528181496	1	1	0.144440962418179
HTS_ACTIVE	cytotoxicity_MMP/inhibition	4	36.3636363636364	0.162512486661459	56-55-3, 129-00-0, 50-32-8, 206-44-0	9	755	4173	2.45651214128035	1	1	0.162512486661459
CTD_PATHWAY	KEGG:05146|Amoebiasis	5	45.4545454545455	0.210981893745681	56-55-3, 129-00-0, 120-12-7, 50-32-8, 206-44-0	8	1177	3849	2.04386151231946	1	1	0.210981893745681
CTD_PATHWAY	KEGG:05144|Malaria	4	36.3636363636364	0.387133481369952	129-00-0, 120-12-7, 50-32-8, 206-44-0	8	1006	3849	1.91302186878728	1	1	0.387133481369952
HTS_ACTIVE	cytotoxicity_RXR/agonism	4	36.3636363636364	0.698422986144893	85-01-8, 129-00-0, 50-32-8, 206-44-0	9	1213	4173	1.52899148117615	1	1	0.698422986144893
CTD_PATHWAY	KEGG:04620|Toll-like receptor signaling pathway	4	36.3636363636364	0.699174155964701	56-55-3, 120-12-7, 50-32-8, 206-44-0	8	1333	3849	1.4437359339835	1	1	0.699174155964701
CTD_PATHWAY	KEGG:05142|Chagas disease (American trypanosomiasis)	4	36.3636363636364	1	56-55-3, 120-12-7, 50-32-8, 206-44-0	8	1545	3849	1.24563106796117	1	1	1

Annotation Cluster 20	Enrichment Score: 1.47515636268792
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	ring:fused_PAH_anthracene	5	45.4545454545455	3.71853803497062e-09	56-55-3, 53-70-3, 120-12-7, 50-32-8, 191-24-2	10	21	8337	198.5	1	1.66590503966684e-06	3.71853803497062e-09
CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	56-55-3, 53-70-3, 50-32-8, 218-01-9	8	15	5441	181.366666666667	1	0.000258833761167714	5.89598544801171e-07
TOXPRINT_STRUCTURE	ring:fused_PAH_benz(a)anthracene	3	27.2727272727273	2.16954225653909e-05	56-55-3, 53-70-3, 50-32-8	10	7	8337	357.3	1	0.00935072712568346	2.16954225653909e-05
MESH	Benz(a)Anthracenes	3	27.2727272727273	3.62427966031961e-05	56-55-3, 53-70-3, 191-24-2	10	6	5450	272.5	1	0.0154756741495647	3.62427966031961e-05
CTD_CHEMICALS_DISEASES	Varicose Veins	4	36.3636363636364	0.000161229112732324	56-55-3, 53-70-3, 191-24-2, 218-01-9	10	109	8530	31.302752293578	1	0.0677162273475759	0.000161229112732324
CTD_CHEMICALS_DISEASES	Spherocytosis, Hereditary	3	27.2727272727273	0.00104378054269197	53-70-3, 50-32-8, 191-24-2	10	47	8530	54.4468085106383	1	0.427950022503709	0.00104378054269197
CTD_CHEMICALS_DISEASES	Sleep Disorders, Circadian Rhythm	3	27.2727272727273	0.00108856578631984	56-55-3, 53-70-3, 218-01-9	10	48	8530	53.3125	1	0.445223406604813	0.00108856578631984
CTD_CHEM2DISEASE	Sarcoma	3	27.2727272727273	0.00119209936666582	56-55-3, 53-70-3, 50-32-8	8	42	5441	48.5803571428571	1	0.486376541599653	0.00119209936666582
CTD_CHEMICALS_DISEASES	Osteogenesis Imperfecta, Type IV	3	27.2727272727273	0.00559210288190369	56-55-3, 191-24-2, 218-01-9	10	110	8530	23.2636363636364	1	1	0.00559210288190369
CTD_CHEMICALS_DISEASES	Carcinoma, Pancreatic Ductal	4	36.3636363636364	0.00625214424581279	56-55-3, 129-00-0, 53-70-3, 218-01-9	10	385	8530	8.86233766233766	1	1	0.00625214424581279
CTD_CHEM2DISEASE	Adenoma	3	27.2727272727273	0.00754375979623929	56-55-3, 53-70-3, 50-32-8	8	107	5441	19.0689252336449	1	1	0.00754375979623929
CTD_CHEM2DISEASE	Skin Neoplasms	3	27.2727272727273	0.011160363438817	56-55-3, 53-70-3, 50-32-8	8	131	5441	15.5753816793893	1	1	0.011160363438817
CTD_CHEMICALS_DISEASES	MACULAR DEGENERATION, AGE-RELATED, 14	2	18.1818181818182	0.0240183419136186	56-55-3, 191-24-2	10	23	8530	74.1739130434783	1	1	0.0240183419136186
CTD_CHEMICALS_DISEASES	Advanced Sleep-Phase Syndrome, Familial	2	18.1818181818182	0.0291713487916958	56-55-3, 53-70-3	10	28	8530	60.9285714285714	1	1	0.0291713487916958
CTD_CHEM2DISEASE	Liver Neoplasms	3	27.2727272727273	0.0378937552950221	56-55-3, 53-70-3, 50-32-8	8	250	5441	8.1615	1	1	0.0378937552950221
CTD_CHEMICALS_DISEASES	HIV Infections	4	36.3636363636364	0.0411143263159188	56-55-3, 129-00-0, 53-70-3, 191-24-2	10	773	8530	4.41397153945666	1	1	0.0411143263159188
CTD_CHEMICALS_DISEASES	Hypophosphatasia	2	18.1818181818182	0.0444855780991777	56-55-3, 53-70-3	10	43	8530	39.6744186046512	1	1	0.0444855780991777
CTD_CHEMICALS_DISEASES	Hernias, Diaphragmatic, Congenital	3	27.2727272727273	0.0507089139436357	56-55-3, 53-70-3, 218-01-9	10	353	8530	7.24929178470255	1	1	0.0507089139436357
CTD_CHEMICALS_DISEASES	Hypersensitivity	4	36.3636363636364	0.0560654991308512	56-55-3, 129-00-0, 53-70-3, 120-12-7	10	873	8530	3.90836197021764	1	1	0.0560654991308512
CTD_CHEMICALS_DISEASES	Nasopharyngeal Carcinoma	3	27.2727272727273	0.0565471056732694	56-55-3, 85-01-8, 53-70-3	10	375	8530	6.824	1	1	0.0565471056732694
CTD_CHEMICALS_DISEASES	Osteoarthritis	4	36.3636363636364	0.0670967823321621	56-55-3, 85-01-8, 129-00-0, 53-70-3	10	938	8530	3.63752665245203	1	1	0.0670967823321621
HTS_ACTIVE	agonism_AhR	4	36.3636363636364	0.0910445529556652	56-55-3, 53-70-3, 50-32-8, 218-01-9	9	590	4173	3.14350282485876	1	1	0.0910445529556652
TOXCAST_ACTIVE	Tox21_AR_LUC_MDAKB2_Agonist	2	18.1818181818182	0.119158080380958	56-55-3, 53-70-3	7	36	1723	13.6746031746032	1	1	0.119158080380958
CTD_CHEMICALS_DISEASES	Arthritis, Rheumatoid	4	36.3636363636364	0.134912068564149	56-55-3, 83-32-9, 53-70-3, 50-32-8	10	1256	8530	2.71656050955414	1	1	0.134912068564149
CTD_CHEMICALS_DISEASES	Heart Valve Diseases	3	27.2727272727273	0.15697318292029	85-01-8, 53-70-3, 191-24-2	10	679	8530	3.76877761413844	1	1	0.15697318292029
CTD_CHEMICALS_DISEASES	Vitiligo	3	27.2727272727273	0.185354843152422	56-55-3, 53-70-3, 50-32-8	10	753	8530	3.39840637450199	1	1	0.185354843152422
CTD_CHEMICALS_DISEASES	Calcinosis	3	27.2727272727273	0.214654502836388	53-70-3, 206-44-0, 191-24-2	10	827	8530	3.09431680773882	1	1	0.214654502836388
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	5	45.4545454545455	0.235252813850228	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1961	8032	2.04793472718001	1	1	0.235252813850228
CTD_CHEMICALS_DISEASES	Mouth Diseases	2	18.1818181818182	0.237465929474481	53-70-3, 191-24-2	10	253	8530	6.74308300395257	1	1	0.237465929474481
TOXCAST_ACTIVE	ATG_NRF2_ARE_CIS_up	2	18.1818181818182	0.24266961584836	56-55-3, 53-70-3	7	747	1723	0.659017020462804	1	1	0.24266961584836
CTD_CHEMICALS_DISEASES	Mesothelioma	3	27.2727272727273	0.262239529814586	56-55-3, 53-70-3, 218-01-9	10	944	8530	2.71080508474576	1	1	0.262239529814586
HTS_ACTIVE	activation_ATAD5	2	18.1818181818182	0.380191314679718	56-55-3, 53-70-3	9	242	4173	3.83195592286501	1	1	0.380191314679718
TOXINS_TARGETS	BE0000123	4	36.3636363636364	0.436518670567954	56-55-3, 85-01-8, 53-70-3, 50-32-8	10	806	3520	1.7468982630273	1	1	0.436518670567954
HTS_ACTIVE	activation_Nrf2	4	36.3636363636364	0.457975100052759	56-55-3, 53-70-3, 191-24-2, 218-01-9	9	1141	4173	1.62547472976921	1	1	0.457975100052759
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	5	45.4545454545455	0.478018371225875	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	2553	8032	1.57305131218175	1	1	0.478018371225875
TOXCAST_ACTIVE	Tox21_AhR	2	18.1818181818182	0.496646648326119	56-55-3, 53-70-3	7	186	1723	2.64669738863287	1	1	0.496646648326119
HTS_ACTIVE	agonism_AR/full	2	18.1818181818182	0.513386897178324	56-55-3, 53-70-3	9	359	4173	2.58310120705664	1	1	0.513386897178324
HTS_ACTIVE	activation_p53	2	18.1818181818182	0.543204307132219	53-70-3, 191-24-2	9	389	4173	2.38389031705227	1	1	0.543204307132219
CTD_CHEMICALS_DISEASES	Arsenic Poisoning	2	18.1818181818182	0.556771840788753	56-55-3, 53-70-3	10	737	8530	2.31478968792402	1	1	0.556771840788753
TOXCAST_ACTIVE	ATG_Ahr_CIS_up	2	18.1818181818182	0.565217041077115	56-55-3, 53-70-3	7	223	1723	2.20755925688661	1	1	0.565217041077115
TOXCAST_ACTIVE	ATG_ERE_CIS_up	2	18.1818181818182	0.670556054339584	56-55-3, 53-70-3	7	559	1723	0.880654229491439	1	1	0.670556054339584
CTD_PATHWAY	KEGG:05215|Prostate cancer	4	36.3636363636364	0.69359369890391	56-55-3, 53-70-3, 50-32-8, 206-44-0	8	1292	3849	1.48955108359133	1	1	0.69359369890391
CTD_CHEMICALS_DISEASES	Prostatic Neoplasms	4	36.3636363636364	1	56-55-3, 85-01-8, 53-70-3, 206-44-0	10	2979	8530	1.14535078885532	1	1	1
CTD_CHEMICALS_DISEASES	Reperfusion Injury	3	27.2727272727273	1	83-32-9, 53-70-3, 191-24-2	10	1799	8530	1.4224569205114	1	1	1
CTD_CHEMICALS_DISEASES	Liver Cirrhosis, Biliary	2	18.1818181818182	1	56-55-3, 53-70-3	10	861	8530	1.98141695702671	1	1	1
TOXCAST_ACTIVE	Tox21_ARE_BLA_agonist_ratio	2	18.1818181818182	1	56-55-3, 53-70-3	7	470	1723	1.04741641337386	1	1	1

Annotation Cluster 21	Enrichment Score: 1.43821046068406
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	ring:fused_PAH_anthracene	5	45.4545454545455	3.71853803497062e-09	56-55-3, 53-70-3, 120-12-7, 50-32-8, 191-24-2	10	21	8337	198.5	1	1.66590503966684e-06	3.71853803497062e-09
CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	56-55-3, 53-70-3, 50-32-8, 218-01-9	8	15	5441	181.366666666667	1	0.000258833761167714	5.89598544801171e-07
TOXPRINT_STRUCTURE	ring:fused_PAH_benz(a)anthracene	3	27.2727272727273	2.16954225653909e-05	56-55-3, 53-70-3, 50-32-8	10	7	8337	357.3	1	0.00935072712568346	2.16954225653909e-05
MESH	Benz(a)Anthracenes	3	27.2727272727273	3.62427966031961e-05	56-55-3, 53-70-3, 191-24-2	10	6	5450	272.5	1	0.0154756741495647	3.62427966031961e-05
TOXPRINT_STRUCTURE	ring:fused_PAH_pyrene	3	27.2727272727273	3.71505131915305e-05	129-00-0, 50-32-8, 191-24-2	10	9	8337	277.9	1	0.015826118619592	3.71505131915305e-05
CTD_CHEMICALS_DISEASES	Spherocytosis, Hereditary	3	27.2727272727273	0.00104378054269197	53-70-3, 50-32-8, 191-24-2	10	47	8530	54.4468085106383	1	0.427950022503709	0.00104378054269197
CTD_CHEM2DISEASE	Sarcoma	3	27.2727272727273	0.00119209936666582	56-55-3, 53-70-3, 50-32-8	8	42	5441	48.5803571428571	1	0.486376541599653	0.00119209936666582
CTD_CHEM2DISEASE	Adenoma	3	27.2727272727273	0.00754375979623929	56-55-3, 53-70-3, 50-32-8	8	107	5441	19.0689252336449	1	1	0.00754375979623929
CTD_CHEM2DISEASE	Skin Neoplasms	3	27.2727272727273	0.011160363438817	56-55-3, 53-70-3, 50-32-8	8	131	5441	15.5753816793893	1	1	0.011160363438817
CTD_CHEM2DISEASE	Necrosis	4	36.3636363636364	0.0313619372463322	129-00-0, 53-70-3, 50-32-8, 218-01-9	8	587	5441	4.63458262350937	1	1	0.0313619372463322
CTD_CHEM2DISEASE	Lung Neoplasms	3	27.2727272727273	0.0348636919615052	53-70-3, 50-32-8, 218-01-9	8	239	5441	8.53713389121339	1	1	0.0348636919615052
CTD_CHEM2DISEASE	Liver Neoplasms	3	27.2727272727273	0.0378937552950221	56-55-3, 53-70-3, 50-32-8	8	250	5441	8.1615	1	1	0.0378937552950221
CTD_CHEM2DISEASE	Arteriosclerosis	2	18.1818181818182	0.0404715317683153	53-70-3, 50-32-8	8	32	5441	42.5078125	1	1	0.0404715317683153
CTD_CHEM2DISEASE	Mammary Neoplasms, Animal	2	18.1818181818182	0.0601751374329586	53-70-3, 50-32-8	8	48	5441	28.3385416666667	1	1	0.0601751374329586
CTD_CHEMICALS_DISEASES	Loeys-Dietz Syndrome	2	18.1818181818182	0.0901192365103538	50-32-8, 191-24-2	10	89	8530	19.1685393258427	1	1	0.0901192365103538
HTS_ACTIVE	agonism_AhR	4	36.3636363636364	0.0910445529556652	56-55-3, 53-70-3, 50-32-8, 218-01-9	9	590	4173	3.14350282485876	1	1	0.0910445529556652
CTD_CHEM2DISEASE	Papilloma	2	18.1818181818182	0.0961859275138748	53-70-3, 50-32-8	8	78	5441	17.4391025641026	1	1	0.0961859275138748
CTD_PATHWAY	KEGG:03320|PPAR signaling pathway	3	27.2727272727273	0.125702003437735	53-70-3, 50-32-8, 206-44-0	8	347	3849	4.15958213256484	1	1	0.125702003437735
CTD_CHEMICALS_DISEASES	Arthritis, Rheumatoid	4	36.3636363636364	0.134912068564149	56-55-3, 83-32-9, 53-70-3, 50-32-8	10	1256	8530	2.71656050955414	1	1	0.134912068564149
CTD_CHEM2DISEASE	Carcinoma	2	18.1818181818182	0.136697788972581	53-70-3, 50-32-8	8	113	5441	12.037610619469	1	1	0.136697788972581
CTD_CHEM2DISEASE	Stomach Neoplasms	2	18.1818181818182	0.138964948200555	53-70-3, 50-32-8	8	115	5441	11.8282608695652	1	1	0.138964948200555
CTD_CHEMICALS_DISEASES	Heart Valve Diseases	3	27.2727272727273	0.15697318292029	85-01-8, 53-70-3, 191-24-2	10	679	8530	3.76877761413844	1	1	0.15697318292029
CTD_CHEMICALS_DISEASES	Peritoneal Neoplasms	2	18.1818181818182	0.162184221815844	53-70-3, 50-32-8	10	166	8530	10.2771084337349	1	1	0.162184221815844
CTD_CHEMICALS_DISEASES	Adenocarcinoma of Lung	3	27.2727272727273	0.171032253904042	83-32-9, 50-32-8, 191-24-2	10	716	8530	3.57402234636872	1	1	0.171032253904042
CTD_CHEM2DISEASE	Adenocarcinoma	2	18.1818181818182	0.176733327544551	53-70-3, 50-32-8	8	149	5441	9.12919463087248	1	1	0.176733327544551
CTD_CHEMICALS_DISEASES	Vitiligo	3	27.2727272727273	0.185354843152422	56-55-3, 53-70-3, 50-32-8	10	753	8530	3.39840637450199	1	1	0.185354843152422
CTD_CHEM2DISEASE	Neoplasms, Experimental	2	18.1818181818182	0.205705656985529	53-70-3, 50-32-8	8	176	5441	7.72869318181818	1	1	0.205705656985529
CTD_CHEMICALS_DISEASES	Calcinosis	3	27.2727272727273	0.214654502836388	53-70-3, 206-44-0, 191-24-2	10	827	8530	3.09431680773882	1	1	0.214654502836388
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	5	45.4545454545455	0.235252813850228	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1961	8032	2.04793472718001	1	1	0.235252813850228
CTD_CHEMICALS_DISEASES	Mouth Diseases	2	18.1818181818182	0.237465929474481	53-70-3, 191-24-2	10	253	8530	6.74308300395257	1	1	0.237465929474481
CTD_CHEMICALS_DISEASES	Myelodysplastic Syndromes	2	18.1818181818182	0.32846880903088	53-70-3, 50-32-8	10	369	8530	4.62330623306233	1	1	0.32846880903088
CTD_PATHWAY	KEGG:04610|Complement and coagulation cascades	2	18.1818181818182	0.359317060713413	53-70-3, 50-32-8	8	237	3849	4.06012658227848	1	1	0.359317060713413
CTD_PATHWAY	KEGG:04146|Peroxisome	2	18.1818181818182	0.396861112746981	53-70-3, 50-32-8	8	268	3849	3.59048507462687	1	1	0.396861112746981
HTS_ACTIVE	agonism_AR/partial	2	18.1818181818182	0.398877605240494	50-32-8, 191-24-2	9	257	4173	3.6083009079118	1	1	0.398877605240494
CTD_CHEMICALS_DISEASES	Adrenocortical Carcinoma	2	18.1818181818182	0.409025636081733	53-70-3, 50-32-8	10	484	8530	3.52479338842975	1	1	0.409025636081733
TOXINS_TARGETS	BE0000123	4	36.3636363636364	0.436518670567954	56-55-3, 85-01-8, 53-70-3, 50-32-8	10	806	3520	1.7468982630273	1	1	0.436518670567954
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	5	45.4545454545455	0.478018371225875	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	2553	8032	1.57305131218175	1	1	0.478018371225875
HTS_ACTIVE	activation_p53	2	18.1818181818182	0.543204307132219	53-70-3, 191-24-2	9	389	4173	2.38389031705227	1	1	0.543204307132219
CTD_PATHWAY	KEGG:04350|TGF-beta signaling pathway	3	27.2727272727273	0.62140532293499	53-70-3, 50-32-8, 206-44-0	8	718	3849	2.01027158774373	1	1	0.62140532293499
CTD_CHEMICALS_DISEASES	Pulmonary Disease, Chronic Obstructive	3	27.2727272727273	0.634859175577902	83-32-9, 53-70-3, 50-32-8	10	1303	8530	1.96392939370683	1	1	0.634859175577902
CTD_PATHWAY	KEGG:05215|Prostate cancer	4	36.3636363636364	0.69359369890391	56-55-3, 53-70-3, 50-32-8, 206-44-0	8	1292	3849	1.48955108359133	1	1	0.69359369890391
CTD_CHEMICALS_DISEASES	Reperfusion Injury	3	27.2727272727273	1	83-32-9, 53-70-3, 191-24-2	10	1799	8530	1.4224569205114	1	1	1
CTD_CHEMICALS_DISEASES	Brain Ischemia	2	18.1818181818182	1	53-70-3, 50-32-8	10	1338	8530	1.27503736920777	1	1	1

Annotation Cluster 22	Enrichment Score: 1.3755557175773
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	ring:fused_PAH_pyrene	3	27.2727272727273	3.71505131915305e-05	129-00-0, 50-32-8, 191-24-2	10	9	8337	277.9	1	0.015826118619592	3.71505131915305e-05
CTD_CHEMICALS_DISEASES	HIV Infections	4	36.3636363636364	0.0411143263159188	56-55-3, 129-00-0, 53-70-3, 191-24-2	10	773	8530	4.41397153945666	1	1	0.0411143263159188
CTD_CHEMICALS_DISEASES	Aortic Valve Insufficiency	2	18.1818181818182	0.248182450112441	129-00-0, 191-24-2	10	266	8530	6.41353383458647	1	1	0.248182450112441
CTD_CHEMICALS_DISEASES	Abortion, Spontaneous	2	18.1818181818182	0.577332830179072	129-00-0, 191-24-2	10	778	8530	2.19280205655527	1	1	0.577332830179072
CTD_CHEMICALS_DISEASES	Occupational Diseases	2	18.1818181818182	0.605433006902818	129-00-0, 191-24-2	10	837	8530	2.03823178016726	1	1	0.605433006902818

Annotation Cluster 23	Enrichment Score: 1.27764800693731
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	56-55-3, 53-70-3, 50-32-8, 218-01-9	8	15	5441	181.366666666667	1	0.000258833761167714	5.89598544801171e-07
MESH	Benz(a)Anthracenes	3	27.2727272727273	3.62427966031961e-05	56-55-3, 53-70-3, 191-24-2	10	6	5450	272.5	1	0.0154756741495647	3.62427966031961e-05
CTD_CHEMICALS_DISEASES	Varicose Veins	4	36.3636363636364	0.000161229112732324	56-55-3, 53-70-3, 191-24-2, 218-01-9	10	109	8530	31.302752293578	1	0.0677162273475759	0.000161229112732324
CTD_CHEMICALS_DISEASES	Sleep Disorders, Circadian Rhythm	3	27.2727272727273	0.00108856578631984	56-55-3, 53-70-3, 218-01-9	10	48	8530	53.3125	1	0.445223406604813	0.00108856578631984
CTD_CHEM2DISEASE	Liver Neoplasms, Experimental	4	36.3636363636364	0.00213090951793363	56-55-3, 129-00-0, 50-32-8, 218-01-9	8	224	5441	12.1450892857143	1	0.856625626209318	0.00213090951793363
CTD_CHEMICALS_DISEASES	SPERMATOGENIC FAILURE, X-LINKED, 2	2	18.1818181818182	0.00421446389108924	56-55-3, 218-01-9	10	4	8530	426.5	1	1	0.00421446389108924
CTD_CHEMICALS_DISEASES	Osteogenesis Imperfecta, Type IV	3	27.2727272727273	0.00559210288190369	56-55-3, 191-24-2, 218-01-9	10	110	8530	23.2636363636364	1	1	0.00559210288190369
CTD_CHEMICALS_DISEASES	Carcinoma, Pancreatic Ductal	4	36.3636363636364	0.00625214424581279	56-55-3, 129-00-0, 53-70-3, 218-01-9	10	385	8530	8.86233766233766	1	1	0.00625214424581279
